管理都道府県・整備局,管理市区町村,公園名,公園種別,所在地都道府県名,所在地市区町村名,供用開始年,供用済面積（m2）,都市計画決定,備考,lat,lon,type
神奈川県,横浜市,新井町第二公園,街区公園,神奈川県,横浜市,1973,366.0,未決定,,35.49087519,139.55734439,small
神奈川県,横浜市,新井町第三公園,街区公園,神奈川県,横浜市,1978,169.0,未決定,,35.48967695,139.55453674,small
神奈川県,横浜市,新井町第四公園,街区公園,神奈川県,横浜市,1978,256.0,未決定,,35.4929802,139.55190704,small
神奈川県,横浜市,新井町第五公園,街区公園,神奈川県,横浜市,1985,781.0,未決定,,35.49268874,139.55172909,small
神奈川県,横浜市,今井町大久保公園,街区公園,神奈川県,横浜市,1992,447.0,未決定,,35.45379462,139.55930184,small
神奈川県,横浜市,今井町大久保第二公園,街区公園,神奈川県,横浜市,1993,3000.0,未決定,,35.45174654,139.56063121,small
神奈川県,横浜市,今井町公園,街区公園,神奈川県,横浜市,1980,1309.0,未決定,,35.45316299,139.55658909,small
神奈川県,横浜市,今井町第二公園,街区公園,神奈川県,横浜市,1998,487.0,未決定,,35.45307179,139.55705477,small
神奈川県,横浜市,岩井町公園,街区公園,神奈川県,横浜市,1956,3003.0,決定,,35.44407556,139.60036535,small
神奈川県,横浜市,岩井町第二公園,街区公園,神奈川県,横浜市,1972,1500.0,未決定,,35.44056096,139.60212538,small
神奈川県,横浜市,岩井町第三公園,街区公園,神奈川県,横浜市,1961,2963.0,未決定,,35.44133839,139.59803183,small
神奈川県,横浜市,岩井町第四公園,街区公園,神奈川県,横浜市,1977,364.0,未決定,,35.44083,139.59686,small
神奈川県,横浜市,岩井町第五公園,街区公園,神奈川県,横浜市,1980,1049.0,決定,,35.44445161,139.59961728,small
神奈川県,横浜市,岩井町第六公園,街区公園,神奈川県,横浜市,1985,440.0,未決定,,35.44457,139.60124,small
神奈川県,横浜市,岩崎町第一公園,街区公園,神奈川県,横浜市,1991,775.0,未決定,,35.44788623,139.5857488,small
神奈川県,横浜市,岩崎町第二公園,街区公園,神奈川県,横浜市,1985,151.0,未決定,,35.44812,139.5851,small
神奈川県,横浜市,岩間町公園,街区公園,神奈川県,横浜市,1969,1497.0,決定,,35.45337362,139.60378921,small
神奈川県,横浜市,桜美林公園,街区公園,神奈川県,横浜市,1978,4699.0,未決定,,35.4759771,139.59455765,small
神奈川県,横浜市,霞台公園,街区公園,神奈川県,横浜市,1966,1601.0,未決定,,35.44863255,139.5925706,small
神奈川県,横浜市,霞台第二公園,街区公園,神奈川県,横浜市,2000,217.0,未決定,,35.4466052,139.59483242,small
神奈川県,横浜市,帷子公園,街区公園,神奈川県,横浜市,1968,3365.0,決定,,35.45355623,139.60160726,small
神奈川県,横浜市,帷子川公園,街区公園,神奈川県,横浜市,1979,7143.0,未決定,,35.45596106,139.59989865,small
神奈川県,横浜市,釜台公園,街区公園,神奈川県,横浜市,1988,3600.0,未決定,,35.4678608,139.58305299,small
神奈川県,横浜市,鎌谷町公園,街区公園,神奈川県,横浜市,1996,5500.0,未決定,,35.46452307,139.59997458,small
神奈川県,横浜市,上菅田第二公園,街区公園,神奈川県,横浜市,1974,820.0,未決定,,35.49130787,139.56856143,small
神奈川県,横浜市,上菅田第三公園,街区公園,神奈川県,横浜市,1982,1158.0,未決定,,35.48588664,139.56413169,small
神奈川県,横浜市,上菅田第四公園,街区公園,神奈川県,横浜市,1990,1650.0,未決定,,35.48504702,139.56743501,small
神奈川県,横浜市,上菅田みはらし公園,街区公園,神奈川県,横浜市,1999,3961.0,未決定,,35.48365803,139.57210522,small
神奈川県,横浜市,上菅田山崎公園,街区公園,神奈川県,横浜市,1992,2060.0,未決定,,35.48130503,139.56878924,small
神奈川県,横浜市,上星川公園,街区公園,神奈川県,横浜市,1974,425.0,未決定,,35.47009,139.5764,small
神奈川県,横浜市,狩場町第一公園,街区公園,神奈川県,横浜市,1978,2395.0,未決定,,35.44376071,139.57976233,small
神奈川県,横浜市,狩場町第二公園,街区公園,神奈川県,横浜市,1984,3521.0,未決定,,35.44241317,139.58090141,small
神奈川県,横浜市,狩場町第三公園,街区公園,神奈川県,横浜市,1987,1743.0,未決定,,35.43921019,139.58282518,small
神奈川県,横浜市,狩場町第五公園,街区公園,神奈川県,横浜市,1997,3254.0,未決定,,35.44040224,139.57914217,small
神奈川県,横浜市,狩場町第四公園,街区公園,神奈川県,横浜市,1994,300.0,未決定,,35.43766182,139.58242894,small
神奈川県,横浜市,狩場町東公園,街区公園,神奈川県,横浜市,1988,1227.0,未決定,,35.44117966,139.5829644,small
神奈川県,横浜市,川島町第二公園,街区公園,神奈川県,横浜市,1976,3540.0,未決定,,35.46703155,139.57326961,small
神奈川県,横浜市,川島町第三公園,街区公園,神奈川県,横浜市,1984,580.0,未決定,,35.4669279,139.57500353,small
神奈川県,横浜市,川辺公園,街区公園,神奈川県,横浜市,1963,8570.0,決定,,35.458,139.59732,small
神奈川県,横浜市,北原公園,街区公園,神奈川県,横浜市,1965,824.0,未決定,,35.47550235,139.56287871,small
神奈川県,横浜市,神戸町公園,街区公園,神奈川県,横浜市,1971,1201.0,決定,,35.45163859,139.59862035,small
神奈川県,横浜市,神戸町第二公園,街区公園,神奈川県,横浜市,1989,2500.0,未決定,,35.4552251,139.59687377,small
神奈川県,横浜市,権太坂第一公園,街区公園,神奈川県,横浜市,1970,1072.0,未決定,,35.43878,139.5696,small
神奈川県,横浜市,権太坂第二公園,街区公園,神奈川県,横浜市,1976,1517.0,未決定,,35.44105527,139.56652375,small
神奈川県,横浜市,権太坂三丁目公園,街区公園,神奈川県,横浜市,1986,2797.0,未決定,,35.4357377,139.57445931,small
神奈川県,横浜市,権太坂南公園,街区公園,神奈川県,横浜市,1977,557.0,未決定,,35.43534048,139.57530464,small
神奈川県,横浜市,境木第一公園,街区公園,神奈川県,横浜市,1978,2679.0,決定,,35.43725109,139.56620734,small
神奈川県,横浜市,境木第二公園,街区公園,神奈川県,横浜市,1985,2601.0,未決定,,35.43732365,139.56390388,small
神奈川県,横浜市,境木第三公園,街区公園,神奈川県,横浜市,1974,915.0,未決定,,35.44189489,139.56386591,small
神奈川県,横浜市,境木第四公園,街区公園,神奈川県,横浜市,1975,150.0,未決定,,35.44234595,139.56643405,small
神奈川県,横浜市,境木第五公園,街区公園,神奈川県,横浜市,1985,3397.0,未決定,,35.43724072,139.56225855,small
神奈川県,横浜市,逆田橋公園,街区公園,神奈川県,横浜市,1987,7059.0,未決定,,35.4765783,139.56358747,small
神奈川県,横浜市,笹山西公園,街区公園,神奈川県,横浜市,2006,2284.0,未決定,,35.4883122,139.56306856,small
神奈川県,横浜市,笹山東公園,街区公園,神奈川県,横浜市,2006,1618.0,未決定,,35.4886439,139.56735907,small
神奈川県,横浜市,陣ヶ下渓谷ひろば公園,街区公園,神奈川県,横浜市,2005,2705.0,未決定,,35.46862786,139.56637187,small
神奈川県,横浜市,新桜ケ丘第一公園,街区公園,神奈川県,横浜市,1976,1132.0,決定,,35.44934778,139.5668275,small
神奈川県,横浜市,新桜ケ丘第二公園,街区公園,神奈川県,横浜市,1976,1919.0,決定,,35.44894352,139.56403044,small
神奈川県,横浜市,新桜ケ丘第三公園,街区公園,神奈川県,横浜市,1976,2070.0,決定,,35.45093372,139.56171432,small
神奈川県,横浜市,新桜ケ丘第四公園,街区公園,神奈川県,横浜市,1977,960.0,決定,,35.45182517,139.56829565,small
神奈川県,横浜市,新桜ケ丘第五公園,街区公園,神奈川県,横浜市,1978,7818.0,決定,,35.45511107,139.5649417,small
神奈川県,横浜市,新桜ケ丘第六公園,街区公園,神奈川県,横浜市,1978,888.0,未決定,,35.45289562,139.56290353,small
神奈川県,横浜市,水道みち向台公園,街区公園,神奈川県,横浜市,1987,2034.0,未決定,,35.46618157,139.5672072,small
神奈川県,横浜市,瀬戸ヶ谷紫陽花公園,街区公園,神奈川県,横浜市,1993,243.0,未決定,,35.44201928,139.5919884,small
神奈川県,横浜市,瀬戸ヶ谷菫公園,街区公園,神奈川県,横浜市,1993,304.0,未決定,,35.44250646,139.5901912,small
神奈川県,横浜市,瀬戸ケ谷町公園,街区公園,神奈川県,横浜市,1976,2731.0,未決定,,35.44224732,139.58763461,small
神奈川県,横浜市,瀬戸ケ谷町第三公園,街区公園,神奈川県,横浜市,1988,1401.0,未決定,,35.44462105,139.58972291,small
神奈川県,横浜市,瀬戸ケ谷町第四公園,街区公園,神奈川県,横浜市,1995,556.0,未決定,,35.44457402,139.58704772,small
神奈川県,横浜市,瀬戸ヶ谷町第五公園,街区公園,神奈川県,横浜市,1997,1524.0,未決定,,35.44330462,139.58886228,small
神奈川県,横浜市,瀬戸ケ谷町第二公園,街区公園,神奈川県,横浜市,1996,1323.0,未決定,,35.44295219,139.59541828,small
神奈川県,横浜市,瀬戸ケ谷つつじ公園,街区公園,神奈川県,横浜市,1993,539.0,未決定,,35.44120039,139.59341857,small
神奈川県,横浜市,瀬戸ケ谷弥生公園,街区公園,神奈川県,横浜市,1993,927.0,未決定,,35.44070284,139.59500062,small
神奈川県,横浜市,月見台公園,街区公園,神奈川県,横浜市,1986,502.0,未決定,,35.44923743,139.59732292,small
神奈川県,横浜市,天王町公園,街区公園,神奈川県,横浜市,1952,2442.0,決定,,35.45677994,139.60345509,small
神奈川県,横浜市,天王町駅前公園,街区公園,神奈川県,横浜市,1983,667.0,決定,,35.45310288,139.60266299,small
神奈川県,横浜市,天王北公園,街区公園,神奈川県,横浜市,1953,2147.0,決定,,35.45814821,139.60087319,small
神奈川県,横浜市,天王町南公園,街区公園,神奈川県,横浜市,1979,4958.0,未決定,,35.45530802,139.60187304,small
神奈川県,横浜市,東伸ふれあい公園,街区公園,神奈川県,横浜市,1989,3505.0,未決定,,35.44209184,139.58417941,small
神奈川県,横浜市,常盤台第一公園,街区公園,神奈川県,横浜市,2002,1948.0,未決定,,35.47463746,139.59337482,small
神奈川県,横浜市,常盤台南公園,街区公園,神奈川県,横浜市,1974,1206.0,未決定,,35.46772605,139.59524109,small
神奈川県,横浜市,西谷梅の木公園,街区公園,神奈川県,横浜市,1997,979.0,未決定,,35.47824717,139.57039661,small
神奈川県,横浜市,西谷町第三公園,街区公園,神奈川県,横浜市,1996,786.0,未決定,,35.47608,139.56892,small
神奈川県,横浜市,西谷町公園,街区公園,神奈川県,横浜市,1984,477.0,未決定,,35.47596673,139.56428357,small
神奈川県,横浜市,西谷町第二公園,街区公園,神奈川県,横浜市,1993,1692.0,未決定,,35.48001969,139.57400368,small
神奈川県,横浜市,初音ヶ丘公園,街区公園,神奈川県,横浜市,1972,785.0,未決定,,35.4494618,139.5795978,small
神奈川県,横浜市,初音ヶ丘第二公園,街区公園,神奈川県,横浜市,1975,404.0,未決定,,35.44983,139.57765,small
神奈川県,横浜市,初音ケ丘第三公園,街区公園,神奈川県,横浜市,1992,1164.0,未決定,,35.44906791,139.58028124,small
神奈川県,横浜市,東川島町第一公園,街区公園,神奈川県,横浜市,1985,846.0,未決定,,35.47903496,139.57540854,small
神奈川県,横浜市,東川島町第二公園,街区公園,神奈川県,横浜市,1990,246.0,未決定,,35.47888634,139.57641821,small
神奈川県,横浜市,藤塚第二公園,街区公園,神奈川県,横浜市,1987,3058.0,未決定,,35.44938924,139.57515541,small
神奈川県,横浜市,富士見台公園,街区公園,神奈川県,横浜市,1965,3735.0,決定,,35.44168758,139.60253117,small
神奈川県,横浜市,仏向倉沢公園,街区公園,神奈川県,横浜市,1989,739.0,未決定,,35.46003475,139.57268741,small
神奈川県,横浜市,仏向栗ノ沢公園,街区公園,神奈川県,横浜市,1997,337.0,未決定,,35.4545306,139.57664886,small
神奈川県,横浜市,仏向けやき公園,街区公園,神奈川県,横浜市,1993,2515.0,決定,,35.45557753,139.5800028,small
神奈川県,横浜市,仏向坂本台公園,街区公園,神奈川県,横浜市,2001,425.0,未決定,,35.46456,139.57426,small
神奈川県,横浜市,仏向外野公園,街区公園,神奈川県,横浜市,1984,309.0,未決定,,35.45330745,139.56947269,small
神奈川県,横浜市,仏向町第二こなら公園,街区公園,神奈川県,横浜市,1996,2843.0,決定,,35.4542642,139.57810022,small
神奈川県,横浜市,仏向横谷公園,街区公園,神奈川県,横浜市,1986,1000.0,未決定,,35.45440621,139.57353539,small
神奈川県,横浜市,法泉一丁目公園,街区公園,神奈川県,横浜市,1989,614.0,未決定,,35.44785541,139.57278443,small
神奈川県,横浜市,法泉二丁目公園,街区公園,神奈川県,横浜市,1975,1344.0,未決定,,35.4481661,139.56983972,small
神奈川県,横浜市,法泉一丁目第二公園,街区公園,神奈川県,横浜市,1999,2416.0,未決定,,35.4468082,139.57347211,small
神奈川県,横浜市,法泉公園,街区公園,神奈川県,横浜市,2006,6520.0,決定,,35.4445174,139.56723251,small
神奈川県,横浜市,星川一丁目公園,街区公園,神奈川県,横浜市,1984,1144.0,決定,,35.45717384,139.59481078,small
神奈川県,横浜市,星川一丁目第二公園,街区公園,神奈川県,横浜市,1985,186.0,未決定,,35.45485,139.59013,small
神奈川県,横浜市,保土ケ谷駅前公園,街区公園,神奈川県,横浜市,1988,1000.0,未決定,,35.44658,139.59926,small
神奈川県,横浜市,南原ふれあい公園,街区公園,神奈川県,横浜市,2004,802.0,未決定,,35.47080464,139.563752,small
神奈川県,横浜市,峰岡公園,街区公園,神奈川県,横浜市,1958,3896.0,決定,,35.4617,139.59831,small
神奈川県,横浜市,峰岡第二公園,街区公園,神奈川県,横浜市,1977,1937.0,決定,,35.46476148,139.59427921,small
神奈川県,横浜市,峰岡町一丁目公園,街区公園,神奈川県,横浜市,1999,510.0,未決定,,35.46105488,139.59991757,small
神奈川県,横浜市,峰岡町三丁目公園,街区公園,神奈川県,横浜市,1997,7248.0,未決定,,35.46652364,139.5917859,small
神奈川県,横浜市,峰岡橋公園,街区公園,神奈川県,横浜市,1981,153.0,未決定,,35.4652,139.59256,small
神奈川県,横浜市,峰沢町北公園,街区公園,神奈川県,横浜市,1978,1011.0,未決定,,35.48270439,139.59686111,small
神奈川県,横浜市,宮田町三丁目公園,街区公園,神奈川県,横浜市,1986,353.0,未決定,,35.46133742,139.6025491,small
神奈川県,横浜市,宮田町公園,街区公園,神奈川県,横浜市,1952,1944.0,決定,,35.45842,139.60405,small
神奈川県,横浜市,明神台公園,街区公園,神奈川県,横浜市,2009,5760.0,未決定,,35.45663482,139.59121636,small
神奈川県,横浜市,みらいの見える丘公園,街区公園,神奈川県,横浜市,1994,1064.0,未決定,,35.44697762,139.60333445,small
神奈川県,横浜市,向台公園,街区公園,神奈川県,横浜市,1978,1012.0,未決定,,35.46801629,139.57014348,small
神奈川県,横浜市,向台第二公園,街区公園,神奈川県,横浜市,1990,1884.0,未決定,,35.47065953,139.57375055,small
