行政区域コード,公共施設大分類,公共施設小分類,学校分類,名称,所在地,管理者コード,lat,lon
11108,16,16004,高等学校,浦和実業学園高等学校,文蔵3-9-1,4.0,35.839632,139.676546
11108,16,16004,高等学校,浦和商業高等学校,白幡2-19-39,2.0,35.849713,139.651743
11108,16,16004,高等学校,小松原高等学校,南浦和3-21-8,4.0,35.849658,139.675352
11109,16,16001,小学校,原山小学校,原山1-30-12,3.0,35.866184,139.670463
11109,16,16001,小学校,三室小学校,三室1994,3.0,35.884043,139.681961
11109,16,16001,小学校,芝原小学校,芝原2-5,3.0,35.882016,139.691516
11109,16,16001,小学校,大牧小学校,東浦和6-12-3,3.0,35.872829,139.706872
11109,16,16001,小学校,大門小学校,大門1189,3.0,35.880711,139.733596
11109,16,16001,小学校,中尾小学校,中尾2596,3.0,35.868099,139.682558
11109,16,16001,小学校,道祖土小学校,道祖土1-1-1,3.0,35.874961,139.668685
11109,16,16001,小学校,尾間木小学校,東浦和8-11-5,3.0,35.86862,139.696815
11109,16,16001,小学校,野田小学校,上野田16,3.0,35.900375,139.703681
11109,16,99999,小学校,美園小学校,大門4359,3.0,35.89063916485521,139.7351920273646
11109,16,16002,中学校,浦和明の星女子中学校,東浦和6-4-19,4.0,35.869618,139.707946
11109,16,16002,中学校,原山中学校,太田窪1-10-22,3.0,35.866267,139.666907
11109,16,16002,中学校,三室中学校,馬場1-38-2,3.0,35.886876,139.684155
11109,16,16002,中学校,東浦和中学校,中尾1207-1,3.0,35.874572,139.684017
11109,16,16002,中学校,尾間木中学校,東浦和4-29-1,3.0,35.869444,139.698524
11109,16,16002,中学校,美園中学校,大崎2550-3,3.0,35.89207,139.712513
11109,16,16004,高等学校,浦和学院高等学校,代山172,4.0,35.901903,139.706569
11109,16,16004,高等学校,浦和東高等学校,寺山365,2.0,35.90893,139.706791
11109,16,16004,高等学校,浦和明の星女子高等学校,東浦和6-4-19,4.0,35.869618,139.707946
11109,16,16006,短期大学,浦和大学短期大学部,大崎3551,4.0,35.890182,139.712986
11109,16,16007,大学,浦和大学,大崎3551,4.0,35.890753,139.712926
11109,16,16010,特別支援学校,浦和特別支援学校,大崎58,2.0,35.881905,139.715791
11109,16,99999,特別支援学校,さくら草特別支援学校,三室636-80,2.0,35.89066553590138,139.6747321023551
11110,16,16001,小学校,河合小学校,平林寺351,3.0,35.967144,139.672153
11110,16,16001,小学校,開智小学校,徳力西186,4.0,35.971689,139.712337
11110,16,16001,小学校,岩槻小学校,本町5-6-45,3.0,35.953452,139.698846
11110,16,16001,小学校,慈恩寺小学校,慈恩寺259,3.0,35.981336,139.70826
11110,16,16001,小学校,上里小学校,上里2-2,3.0,35.965284,139.704289
11110,16,16001,小学校,城南小学校,南下新井1191-1,3.0,35.935427,139.712706
11110,16,16001,小学校,城北小学校,岩槻6619,3.0,35.962062,139.694151
11110,16,16001,小学校,新和小学校,尾ケ崎1252,3.0,35.910763,139.732816
11110,16,16001,小学校,西原小学校,西原6-25,3.0,35.953028,139.68358
11110,16,16001,小学校,川通小学校,大野島422-1,3.0,35.941925,139.731259
11110,16,16001,小学校,太田小学校,仲町1-17-3,3.0,35.947981,139.70404
11110,16,16001,小学校,東岩槻小学校,諏訪2-6-1,3.0,35.97018267419906,139.70934198302825
11110,16,16001,小学校,徳力小学校,徳力136-4,3.0,35.97406,139.716649
11110,16,16001,小学校,柏崎小学校,柏崎762,3.0,35.933371,139.701624
11110,16,16001,小学校,和土小学校,黒谷1353,3.0,35.925817,139.720344
11110,16,16002,中学校,開智中学校,徳力西186,4.0,35.971689,139.712337
11110,16,16002,中学校,岩槻中学校,仲町1-14-35,3.0,35.949119,139.703568
11110,16,16002,中学校,桜山中学校,表慈恩寺684-1,3.0,35.972477,139.711288
11110,16,16002,中学校,慈恩寺中学校,裏慈恩寺505,3.0,35.98475,139.705256
11110,16,16002,中学校,城南中学校,笹久保577,3.0,35.914985,139.727094
11110,16,16002,中学校,城北中学校,本宿392-1,3.0,35.964755,139.689263
11110,16,16002,中学校,西原中学校,岩槻3750,3.0,35.955257,139.681458
11110,16,16002,中学校,川通中学校,長宮435,3.0,35.947813,139.73137
11110,16,16002,中学校,柏陽中学校,真福寺454,3.0,35.935815,139.702957
11110,16,16004,高等学校,開智高等学校,徳力西186,4.0,35.972297,139.713215
11110,16,16004,高等学校,岩槻高等学校,城南1-3-38,2.0,35.941815,139.704068
11110,16,16004,高等学校,岩槻商業高等学校,太田1-4-1,2.0,35.950591,139.705567
11110,16,16004,高等学校,岩槻北陵高等学校,慈恩寺117-2,2.0,35.977587,139.713982
11110,16,16007,大学,人間総合科学大学,太田字新正寺曲輪354-3,4.0,35.97069,139.658289
11110,16,16007,大学,人間総合科学大学,馬込1288,4.0,35.97069,139.658289
11110,16,16007,大学,目白大学,浮谷320,4.0,35.923996,139.713021
11110,16,16010,特別支援学校,岩槻特別支援学校,馬込2426-1,2.0,35.968532,139.656877
11201,16,16001,小学校,霞ケ関小学校,笠幡177,3.0,35.912117,139.421566
11201,16,16001,小学校,霞ケ関西小学校,笠幡3971-4,3.0,35.908756,139.402123
11201,16,16001,小学校,霞ケ関東小学校,的場2735-2,3.0,35.920644,139.449063
11201,16,16001,小学校,霞ケ関南小学校,かすみ野1-1-4,3.0,35.903939,139.418468
11201,16,16001,小学校,霞ケ関北小学校,伊勢原町5-1-1,3.0,35.919605,139.42833
11201,16,16001,小学校,牛子小学校,牛子418,3.0,35.893705,139.509669
11201,16,16001,小学校,月越小学校,月吉町51,3.0,35.919645,139.475005
11201,16,16001,小学校,古谷小学校,古谷上5465,3.0,35.917564,139.532334
11201,16,16001,小学校,広谷小学校,下広谷558-1,3.0,35.951026,139.430232
11201,16,16001,小学校,高階小学校,砂新田58,3.0,35.888872,139.49531
11201,16,16001,小学校,高階西小学校,藤間1102,3.0,35.876429,139.49481
11201,16,16001,小学校,高階南小学校,諏訪町12-3,3.0,35.880151,139.499393
11201,16,16001,小学校,高階北小学校,砂新田1-16-1,3.0,35.89126,139.485977
11201,16,16001,小学校,今成小学校,今成2-42-1,3.0,35.925248,139.46485
11201,16,16001,小学校,山田小学校,山田167,3.0,35.941448,139.476837
11201,16,16001,小学校,寺尾小学校,寺尾979-2,3.0,35.883345,139.513919
11201,16,16001,小学校,上戸小学校,上戸390-1,3.0,35.931115,139.452701
11201,16,16001,小学校,新宿小学校,新宿町6-9-1,3.0,35.895037,139.477561
11201,16,16001,小学校,仙波小学校,富士見町4-1,3.0,35.905286,139.488032
11201,16,16001,小学校,川越小学校,郭町1-1-1,3.0,35.924006,139.486948
11201,16,16001,小学校,川越西小学校,川鶴1-5,3.0,35.923281,139.418122
11201,16,16001,小学校,川越第一小学校,郭町1-21,3.0,35.923006,139.488698
11201,16,16001,小学校,泉小学校,小室463,3.0,35.917562,139.464728
11201,16,16001,小学校,大塚小学校,大塚2-10-1,3.0,35.89615464264534,139.46921449151418
11201,16,16001,小学校,大東西小学校,山城32-5,3.0,35.891342,139.44287
11201,16,16001,小学校,大東東小学校,豊田本1162,3.0,35.904924,139.454229
11201,16,16001,小学校,中央小学校,中原町1-25,3.0,35.91734,139.481282
11201,16,16001,小学校,南古谷小学校,木野目1451,3.0,35.897316000000004,139.521752
11201,16,16001,小学校,武蔵野小学校,むさし野14-1,3.0,35.89326,139.470354
11201,16,16001,小学校,福原小学校,今福508,3.0,35.872707,139.472646
11201,16,16001,小学校,芳野小学校,鴨田331,3.0,35.943254,139.510251
11201,16,16001,小学校,名細小学校,小堤214,3.0,35.938113,139.440953
11201,16,99999,小学校,星野学園小学校,上寺山216-1,4.0,35.92730463903995,139.46882156157042
11201,16,16002,中学校,霞ケ関西中学校,笠幡3464-3,3.0,35.90509,139.406761
11201,16,16002,中学校,霞ケ関中学校,笠幡72,3.0,35.910478,139.421066
11201,16,16002,中学校,霞ケ関東中学校,的場2706,3.0,35.920533,139.447424
11201,16,16002,中学校,鯨井中学校,鯨井562-2,3.0,35.935392,139.456368
11201,16,16002,中学校,高階西中学校,砂新田2593,3.0,35.876012,139.491144
11201,16,16002,中学校,高階中学校,藤間10,3.0,35.886039,139.494116
11201,16,16002,中学校,砂中学校,砂260,3.0,35.900371,139.498781
11201,16,16002,中学校,山田中学校,山田550,3.0,35.939143,139.474976
11201,16,16002,中学校,寺尾中学校,寺尾1068,3.0,35.883956,139.512086
11201,16,16002,中学校,秀明中学校,笠幡4792,4.0,35.907812,139.412178
11201,16,16002,中学校,初雁中学校,宮下町1-21-3,3.0,35.926478,139.486892
11201,16,16002,中学校,城西川越中学校,山田東町1042,4.0,35.954334,139.478504
11201,16,16002,中学校,城南中学校,新宿町3-19-1,3.0,35.898315,139.484894
11201,16,16002,中学校,城北埼玉中学校,古市場585-1,4.0,35.885932,139.52964
11201,16,16002,中学校,星野学園中学校,石原町2-71-11,4.0,35.927422,139.470061
11201,16,16002,中学校,川越西中学校,川鶴1-1,3.0,35.924003,139.419955
11201,16,16002,中学校,川越第一中学校,小仙波町5-6,3.0,35.913402,139.490532
11201,16,16002,中学校,大東西中学校,大袋新田391,3.0,35.892537,139.439537
11201,16,16002,中学校,大東中学校,南大塚1-20-1,3.0,35.897211746282196,139.4526248122616
11201,16,16002,中学校,東中学校,小中居278,3.0,35.905593,139.524473
11201,16,16002,中学校,南古谷中学校,久下戸3721,3.0,35.897261,139.531056
11201,16,16002,中学校,富士見中学校,東田町17-1,3.0,35.912091,139.476533
11201,16,16002,中学校,福原中学校,今福512,3.0,35.873762,139.472673
11201,16,16002,中学校,芳野中学校,石田本郷733,3.0,35.946309,139.510862
11201,16,16002,中学校,名細中学校,小堤14,3.0,35.936585,139.437259
11201,16,16002,中学校,野田中学校,野田町2-19-14,3.0,35.908785,139.468728
11201,16,16004,高等学校,霞ケ関高等学校,的場2797-24,4.0,35.925117,139.446492
11201,16,16004,高等学校,山村学園高等学校,田町16-2,4.0,35.916923,139.475283
11201,16,16004,高等学校,秀明高等学校,笠幡4792,4.0,35.90734,139.412233
11201,16,16004,高等学校,城西大学附属川越高等学校,山田東町1042,4.0,35.954612,139.478476
11201,16,16004,高等学校,城北埼玉高等学校,古市場柳坪585-1,4.0,35.88579,139.530001
11201,16,16004,高等学校,星野高等学校,末広町3-9-1,4.0,35.921284,139.47706
11201,16,16004,高等学校,川越工業高等学校,西小仙波町2-28-1,2.0,35.913396,139.487504
11201,16,16004,高等学校,川越高等学校,郭町2-6,2.0,35.923812,139.489726
11201,16,16004,高等学校,川越市立川越高等学校,旭町2-3-7,3.0,35.898898,139.474228
11201,16,16004,高等学校,川越初雁高等学校,砂新田2564,2.0,35.877989,139.487652
11201,16,16004,高等学校,川越女子高等学校,六軒町1-23,2.0,35.91559,139.478866
11201,16,16004,高等学校,川越西高等学校,笠幡2488-1,2.0,35.911117,139.395623
11201,16,16004,高等学校,川越総合高等学校,小仙波町5-14,2.0,35.91548,139.491976
11201,16,16004,高等学校,川越東高等学校,久下戸6060,4.0,35.894067,139.551083
11201,16,16004,高等学校,川越南高等学校,南大塚1-21-1,2.0,35.897981105921275,139.45239839244852
11201,16,16004,高等学校,東邦音楽大学附属東邦第二高等学校,今泉84,4.0,35.897483,139.523029
11201,16,16007,大学,埼玉医科大学,脇田本町21-7,4.0,35.907154812826384,139.47976504433635
11201,16,16007,大学,尚美学園大学,豊田町1-1-1,4.0,35.906848,139.460309
11201,16,16007,大学,東京国際大学,的場北1-13-1,4.0,35.926332,139.438534
11201,16,16007,大学,東京国際大学,的場2509,4.0,35.91916470648255,139.4446653924485
11201,16,16007,大学,東邦音楽大学,今泉84,4.0,35.897372,139.52389
11201,16,99999,大学,埼玉医科大学,鴨田辻道町1981,4.0,35.93446160097261,139.51959475424295
11201,16,16007,大学,東洋大学,鯨井2100,4.0,35.93578024433253,139.4334492183924
11201,16,16008,特別支援学校,特別支援学校塙保己一学園,笠幡85-1,2.0,35.908645,139.420371
11201,16,16010,特別支援学校,特別支援学校,宮下町1-19-1,3.0,35.925912,139.488904
11201,16,16010,特別支援学校,川越特別支援学校,古谷上2690-1,2.0,35.919813,139.524945
11201,16,99999,特別支援学校,川越特別支援学校川越たかしな分校,砂新田2564,2.0,35.877854337235185,139.48868096934598
11202,16,16001,小学校,吉岡小学校,万吉2103,3.0,36.120198,139.370817
11202,16,16001,小学校,吉見小学校,箕輪7,3.0,36.088204,139.412703
11202,16,16001,小学校,久下小学校,久下808,3.0,36.121726,139.418284
11202,16,16001,小学校,玉井小学校,高柳116-1,3.0,36.172942,139.344566
11202,16,16001,小学校,熊谷西小学校,中央1-1,3.0,36.152863,139.389851
11202,16,16001,小学校,熊谷東小学校,末広3-4-1,3.0,36.145473,139.396534
11202,16,16001,小学校,熊谷南小学校,榎町343,3.0,36.138946,139.378926
11202,16,16001,小学校,江南南小学校,小江川1881,3.0,36.106978,139.334957
11202,16,16001,小学校,江南北小学校,三本355,3.0,36.12828,139.335762
11202,16,16001,小学校,佐谷田小学校,佐谷田1030,3.0,36.13403,139.414283
11202,16,16001,小学校,妻沼小学校,妻沼1492,3.0,36.228964,139.377893
11202,16,16001,小学校,妻沼南小学校,弥藤吾704,3.0,36.215299,139.371617
11202,16,16001,小学校,桜木小学校,桜木町2-33-1,3.0,36.136279,139.387341
11202,16,16001,小学校,三尻小学校,三ケ尻2862-1,3.0,36.159081,139.319567
11202,16,16001,小学校,市田小学校,小泉243-1,3.0,36.110699,139.397648
11202,16,16001,小学校,小島小学校（休校中）,妻沼小島2111,3.0,36.251073,139.354741
11202,16,16001,小学校,新堀小学校,新堀182,3.0,36.172969,139.338094
11202,16,16001,小学校,秦小学校,葛和田831,3.0,36.205606,139.419862
11202,16,16001,小学校,成田小学校,上之2810-1,3.0,36.153806,139.406171
11202,16,16001,小学校,星宮小学校,池上733,3.0,36.157168,139.431586
11202,16,16001,小学校,石原小学校,石原3-1-1,3.0,36.151862,139.377203
11202,16,16001,小学校,太田小学校,八木田5,3.0,36.216048,139.352229
11202,16,16001,小学校,大幡小学校,代681,3.0,36.169888,139.372785
11202,16,16001,小学校,大麻生小学校,大麻生51,3.0,36.1495,139.339761
11202,16,16001,小学校,男沼小学校,妻沼台137-1,3.0,36.234842,139.352985
11202,16,16001,小学校,中条小学校,上中条892-1,3.0,36.180582,139.403948
11202,16,16001,小学校,長井小学校,上根358,3.0,36.209883,139.387476
11202,16,16001,小学校,奈良小学校,下奈良561-3,3.0,36.186191,139.379367
11202,16,16001,小学校,別府小学校,西別府29-1,3.0,36.193217,139.341398
11202,16,16001,小学校,籠原小学校,新堀1143,3.0,36.173774,139.318234
11202,16,16002,中学校,吉岡中学校,平塚新田479-2,3.0,36.1136129901888,139.37243625943938
11202,16,16002,中学校,玉井中学校,久保島888,3.0,36.168276,139.345538
11202,16,16002,中学校,熊谷東中学校,上之3177,3.0,36.146307,139.414921
11202,16,16002,中学校,江南中学校,江南中央2-1-1,3.0,36.11581,139.33679
11202,16,16002,中学校,荒川中学校,月見町2-174,3.0,36.144195,139.369787
11202,16,16002,中学校,妻沼西中学校,弥藤吾2359-2,3.0,36.226047,139.364117
11202,16,16002,中学校,妻沼東中学校,妻沼430-1,3.0,36.223576,139.387198
11202,16,16002,中学校,三尻中学校,三ケ尻2743,3.0,36.160775,139.321234
11202,16,16002,中学校,小島中学校（休校中）,妻沼小島2111,3.0,36.251073,139.354741
11202,16,16002,中学校,大原中学校,大原3-4-1,3.0,36.153556,139.376592
11202,16,16002,中学校,大幡中学校,原島834-1,3.0,36.163444,139.374702
11202,16,16002,中学校,大麻生中学校,大麻生35-1,3.0,36.150999,139.340678
11202,16,16002,中学校,大里中学校,中曽根815-1,3.0,36.103006,139.405064
11202,16,16002,中学校,中条中学校,今井539-1,3.0,36.17711,139.404809
11202,16,16002,中学校,奈良中学校,上奈良1038,3.0,36.182719,139.36723
11202,16,16002,中学校,富士見中学校,中央3-103,3.0,36.156292,139.394635
11202,16,16002,中学校,別府中学校,西別府1817,3.0,36.187273,139.334621
11202,16,16004,高等学校,熊谷工業高等学校,小島820,2.0,36.156972,139.354788
11202,16,16004,高等学校,熊谷高等学校,大原1-9-1,2.0,36.15425,139.379536
11202,16,16004,高等学校,熊谷女子高等学校,末広2-131,2.0,36.144445,139.39209
11202,16,16004,高等学校,熊谷商業高等学校,広瀬800,2.0,36.149,139.356038
11202,16,16004,高等学校,熊谷西高等学校,三ケ尻2066,2.0,36.164553,139.331678
11202,16,16004,高等学校,熊谷農業高等学校,大原3-3-1,2.0,36.154278,139.37773
11202,16,16004,高等学校,妻沼高等学校,弥藤吾480,2.0,36.215854,139.38206
11202,16,16007,大学,立正大学,万吉1700,4.0,36.107422,139.362984
11202,16,16008,特別支援学校,熊谷理療技術高等盲学校,中央1-88,4.0,36.153615,139.390072
11202,16,16010,特別支援学校,熊谷特別支援学校,川原明戸605,2.0,36.140583,139.317096
11203,16,16001,小学校,安行小学校,安行原2020,3.0,35.839411,139.765733
11203,16,16001,小学校,安行東小学校,安行出羽4-1-1,3.0,35.852076,139.767121
11203,16,16001,小学校,元郷小学校,元郷6-2-1,3.0,35.800556,139.741931
11203,16,16001,小学校,元郷南小学校,元郷2-15-20,3.0,35.797647569343226,139.7305966075515
